x,y,z,theta,omega
28.961,15.399,114.39,0.279,0.489
-58.961,34.041,237.432,0.279,0.524
27.929,16.125,112.468,0.279,0.524
55.633,34.764,228.78,0.279,0.559
-27.349,17.09,112.468,0.279,0.559
52.787,35.605,222.051,0.279,0.593
26.736,18.034,112.468,0.279,0.593
-49.899,34.94,212.439,0.279,0.611
26.869,18.814,114.39,0.279,0.611
-47.989,36.162,209.555,0.279,0.646
-26.416,19.906,115.351,0.279,0.646
42.842,34.693,192.252,0.279,0.681
25.705,20.816,115.351,0.279,0.681
-41.189,35.805,190.33,0.279,0.716
25.587,22.243,118.235,0.279,0.716
-39.31,36.657,187.446,0.279,0.75
-25.199,23.498,120.158,0.279,0.75
36.086,34.848,174.95,0.279,0.768
-24.983,24.126,121.119,0.279,0.768
-34.848,36.086,174.95,0.279,0.803
24.317,25.181,122.08,0.279,0.803
-32.092,35.642,167.26,0.279,0.838
-23.977,26.629,124.964,0.279,0.838
29.057,34.629,157.647,0.279,0.873
-23.033,27.45,124.964,0.279,0.873
27.491,35.187,155.724,0.279,0.908
23.079,29.54,130.732,0.279,0.908
-26.209,34.781,151.879,0.279,0.925
22.56,29.938,130.732,0.279,0.925
25.454,36.352,154.763,0.279,0.96
-22.292,31.836,135.538,0.279,0.96
23.719,36.525,151.879,0.279,0.995
21.618,33.288,138.422,0.279,0.995
-21.153,35.204,143.228,0.279,1.03
20.727,34.495,140.344,0.279,1.03
-19.777,35.68,142.267,0.279,1.065
-20.045,36.162,144.189,0.279,1.065
19.022,35.776,141.305,0.279,1.082
-19.54,36.749,145.151,0.279,1.082
17.037,34.932,135.538,0.279,1.117
19.091,39.143,151.879,0.279,1.117
-15.584,35.001,133.615,0.279,1.152
-17.938,40.289,153.802,0.279,1.152
13.836,34.246,128.809,0.279,1.187
-17.347,42.935,161.492,0.279,1.187
12.444,34.19,126.887,0.279,1.222
-16.215,44.55,165.337,0.279,1.222
-11.935,34.662,127.848,0.279,1.239
15.435,44.827,165.337,0.279,1.239
10.557,34.531,125.925,0.279,1.274
-14.748,48.238,175.911,0.279,1.274
9.346,34.878,125.925,0.279,1.309
-13.055,48.723,175.911,0.279,1.309
-8.309,35.989,128.809,0.279,1.344
11.781,51.029,182.64,0.279,1.344
-6.837,35.175,124.964,0.279,1.379
-10.519,54.115,192.252,0.279,1.379
5.649,35.664,125.925,0.279,1.414
-9.098,57.443,202.826,0.279,1.414
-5.064,36.03,126.887,0.279,1.431
8.018,57.048,200.904,0.279,1.431
-3.688,35.088,123.041,0.279,1.466
-6.54,62.227,218.206,0.279,1.466
2.442,34.921,122.08,0.279,1.501
-4.307,61.592,215.323,0.279,1.501
1.212,34.709,121.119,0.279,1.536
2.376,68.041,237.432,0.279,1.536
-0.0,35.282,123.041,0.279,1.571
0.0,68.082,237.432,0.279,1.571
-0.616,35.276,123.041,0.279,1.588
1.337,76.616,267.231,0.279,1.588
-1.803,34.407,120.158,0.279,1.623
-4.01,76.522,267.231,0.279,1.623
3.051,34.873,122.08,0.279,1.658
-7.495,85.672,299.914,0.279,1.658
4.367,35.566,124.964,0.279,1.693
6.718,54.717,192.252,0.279,1.693
-5.476,34.575,122.08,0.279,1.728
8.322,52.543,185.524,0.279,1.728
6.127,34.746,123.041,0.279,1.745
-9.094,51.575,182.64,0.279,1.745
7.393,34.78,124.003,0.279,1.78
-8.802,35.303,126.887,0.279,1.815
12.603,50.548,181.678,0.279,1.815
-9.801,34.18,124.003,0.279,1.85
-14.208,49.547,179.756,0.279,1.85
11.328,34.866,127.848,0.279,1.885
-15.758,48.497,177.833,0.279,1.885
-11.666,33.881,124.964,0.279,1.902
16.602,48.215,177.833,0.279,1.902
-13.039,33.968,126.887,0.279,1.937
18.077,47.091,175.911,0.279,1.937
14.432,33.999,128.809,0.279,1.972
-19.709,46.432,175.911,0.279,1.972
15.493,33.225,127.848,0.279,2.007
20.968,44.966,173.027,0.279,2.007
-17.019,33.401,130.732,0.279,2.042
22.525,44.207,173.027,0.279,2.042
-17.728,33.342,131.693,0.279,2.059
-23.293,43.807,173.027,0.279,2.059
19.295,33.419,134.577,0.279,2.094
24.394,42.251,170.143,0.279,2.094
-21.326,34.128,140.344,0.279,2.129
26.146,41.842,172.066,0.279,2.129
-22.966,34.049,143.228,0.279,2.164
-27.59,40.904,172.066,0.279,2.164
24.14,33.226,143.228,0.279,2.199
-18.632,25.644,110.545,0.279,2.199
-24.717,32.8,143.228,0.279,2.217
19.408,25.756,112.468,0.279,2.217
-25.846,31.917,143.228,0.279,2.251
31.224,38.558,173.027,0.279,2.251
28.21,32.452,149.957,0.279,2.286
-32.55,37.445,173.027,0.279,2.286
29.702,31.851,151.879,0.279,2.321
34.213,36.689,174.95,0.279,2.321
-31.575,31.575,155.724,0.279,2.356
35.083,35.083,173.027,0.279,2.356
33.905,32.742,164.376,0.279,2.374
-18.043,17.424,87.475,0.279,2.374
34.823,31.354,163.414,0.279,2.409
-18.231,16.415,85.552,0.279,2.409
-37.585,31.537,171.105,0.279,2.443
19.004,15.946,86.514,0.279,2.443
-40.835,31.903,180.717,0.279,2.478
-18.897,14.764,83.63,0.279,2.478
43.261,31.431,186.485,0.279,2.513
-38.132,27.705,164.376,0.279,2.513
-45.158,31.62,192.252,0.279,2.531
43.577,30.513,185.524,0.279,2.531
-45.771,29.724,190.33,0.279,2.566
44.616,28.974,185.524,0.279,2.566
45.127,27.115,183.601,0.279,2.601
-45.6,27.399,185.524,0.279,2.601
43.635,24.187,173.988,0.279,2.635
46.287,25.657,184.562,0.279,2.635
-44.944,22.9,175.911,0.279,2.67
46.663,23.776,182.64,0.279,2.67
43.85,21.387,170.143,0.279,2.688
-47.071,22.958,182.64,0.279,2.688
44.57,19.844,170.143,0.279,2.723
-48.347,21.525,184.562,0.279,2.723
-43.957,17.76,165.337,0.279,2.758
48.302,19.515,181.678,0.279,2.758
-49.284,16.013,180.717,0.279,2.827
43.756,13.378,159.569,0.279,2.845
-42.972,9.921,153.802,0.279,2.915
-51.835,11.967,185.524,0.279,2.915
43.021,8.362,152.841,0.279,2.95
-51.95,10.098,184.562,0.279,2.95
-40.837,6.468,144.189,0.279,2.985
50.91,8.063,179.756,0.279,2.985
-40.124,5.639,141.305,0.279,3.002
-49.405,6.943,173.988,0.279,3.002
40.571,4.264,142.267,0.279,3.037
-49.069,5.157,172.066,0.279,3.037
39.87,2.788,139.383,0.279,3.072
48.944,3.422,171.105,0.279,3.072
-39.392,1.376,137.46,0.279,3.107
49.585,1.732,173.027,0.279,3.107
-45.116,0.0,138.854,0.314,3.142
51.915,0.0,159.777,0.314,3.142
43.236,1.51,133.148,0.314,3.107
-0.0,0.0,0.0,0.314,3.107
44.698,3.126,137.903,0.314,3.072
-0.0,0.0,0.0,0.314,3.072
43.64,4.587,135.05,0.314,3.037
52.245,5.491,161.68,0.314,3.037
-43.759,6.15,136.001,0.314,3.002
0.0,0.0,0.0,0.314,3.002
-27.998,4.937,87.497,0.314,2.967
-55.995,9.873,174.994,0.314,2.967
47.018,9.139,147.414,0.314,2.95
-56.724,11.026,177.848,0.314,2.95
46.971,10.844,148.365,0.314,2.915
56.305,12.999,177.848,0.314,2.915
-45.669,12.237,145.512,0.314,2.88
56.713,15.196,180.701,0.314,2.88
46.987,14.365,151.218,0.314,2.845
-55.557,16.985,178.799,0.314,2.845
45.58,15.695,148.365,0.314,2.81
-56.683,19.518,184.505,0.314,2.81
-46.461,16.91,152.169,0.314,2.793
53.43,19.447,174.994,0.314,2.793
-46.702,18.869,155.022,0.314,2.758
-54.438,21.994,180.701,0.314,2.758
46.862,20.864,157.875,0.314,2.723
-52.226,23.252,175.945,0.314,2.723
48.049,23.435,164.533,0.314,2.688
53.327,26.009,182.603,0.314,2.688
-48.839,25.968,170.239,0.314,2.653
52.386,27.854,182.603,0.314,2.653
49.19,27.266,173.092,0.314,2.635
-51.892,28.764,182.603,0.314,2.635
49.797,29.921,178.799,0.314,2.601
-50.327,30.24,180.701,0.314,2.601
-48.723,31.641,178.799,0.314,2.566
49.5,32.146,181.652,0.314,2.566
-49.108,34.386,184.505,0.314,2.531
-26.073,18.256,97.959,0.314,2.531
48.865,36.822,188.309,0.314,2.496
47.971,37.479,187.358,0.314,2.478
22.403,17.503,87.497,0.314,2.478
-45.924,38.535,184.505,0.314,2.443
-29.827,25.028,119.833,0.314,2.443
42.943,38.667,177.848,0.314,2.409
-41.336,37.219,171.19,0.314,2.409
40.012,38.639,171.19,0.314,2.374
39.79,38.424,170.239,0.314,2.374
-35.848,37.122,158.826,0.314,2.339
38.639,40.012,171.19,0.314,2.339
34.774,37.29,156.924,0.314,2.321
-37.935,40.68,171.19,0.314,2.321
32.437,37.315,152.169,0.314,2.286
36.289,41.746,170.239,0.314,2.286
-30.143,37.223,147.414,0.314,2.251
35.005,43.227,171.19,0.314,2.251
-28.64,38.006,146.463,0.314,2.217
-33.289,44.176,170.239,0.314,2.217
27.118,38.729,145.512,0.314,2.182
-31.904,45.564,171.19,0.314,2.182
-25.747,38.172,141.707,0.314,2.164
30.586,45.345,168.337,0.314,2.164
-25.054,40.095,145.512,0.314,2.129
-29.476,47.171,171.19,0.314,2.129
22.558,39.072,138.854,0.314,2.094
-28.121,48.706,173.092,0.314,2.094
20.601,38.744,135.05,0.314,2.059
26.549,49.931,174.043,0.314,2.059
-19.236,39.439,135.05,0.314,2.025
24.654,50.549,173.092,0.314,2.025
18.283,39.209,133.148,0.314,2.007
-23.899,51.252,174.043,0.314,2.007
16.059,37.832,126.491,0.314,1.972
22.217,52.339,174.994,0.314,1.972
-14.507,37.792,124.588,0.314,1.937
20.487,53.371,175.945,0.314,1.937
-13.381,38.86,126.491,0.314,1.902
-16.985,55.557,178.799,0.314,1.868
-10.817,37.725,120.784,0.314,1.85
16.184,56.439,180.701,0.314,1.85
-9.868,39.579,125.539,0.314,1.815
-14.354,57.569,182.603,0.314,1.815
8.481,39.899,125.539,0.314,1.78
-20.238,95.213,299.583,0.314,1.78
6.815,38.649,120.784,0.314,1.745
16.152,91.601,286.268,0.314,1.745
-5.548,39.475,122.686,0.314,1.71
12.042,85.683,266.296,0.314,1.71
4.82,39.259,121.735,0.314,1.693
-10.243,83.426,258.687,0.314,1.693
3.394,38.788,119.833,0.314,1.658
6.76,77.268,238.715,0.314,1.658
-2.102,40.117,123.637,0.314,1.623
3.801,72.519,223.498,0.314,1.623
-0.69,39.548,121.735,0.314,1.588
-1.213,69.518,213.988,0.314,1.588
-0.701,40.166,123.637,0.314,1.553
1.143,65.502,201.624,0.314,1.553
1.391,39.839,122.686,0.314,1.536
-2.276,65.163,200.673,0.314,1.536
2.673,38.225,117.931,0.314,1.501
-4.203,60.112,185.456,0.314,1.501
-4.102,39.03,120.784,0.314,1.466
6.234,59.314,183.554,0.314,1.466
-5.591,39.781,123.637,0.314,1.431
-7.956,56.612,175.945,0.314,1.431
6.869,38.953,121.735,0.314,1.396
-9.498,53.865,168.337,0.314,1.396
10.613,54.601,171.19,0.314,1.379
-9.176,39.745,125.539,0.314,1.344
-12.304,53.294,168.337,0.314,1.344
10.317,38.505,122.686,0.314,1.309
-13.676,51.041,162.631,0.314,1.309
11.836,38.712,124.588,0.314,1.274
14.817,48.464,155.973,0.314,1.274
-13.179,38.276,124.588,0.314,1.239
16.097,46.749,152.169,0.314,1.239
-14.057,38.621,126.491,0.314,1.222
-16.699,45.88,150.267,0.314,1.222
15.396,38.107,126.491,0.314,1.187
17.711,43.837,145.512,0.314,1.187
-16.842,37.828,127.442,0.314,1.152
18.476,41.498,139.805,0.314,1.152
-18.83,38.606,132.197,0.314,1.117
-19.642,40.273,137.903,0.314,1.117
20.746,39.017,136.001,0.314,1.082
-20.31,38.198,133.148,0.314,1.082
-20.824,37.568,132.197,0.314,1.065
20.824,37.568,132.197,0.314,1.065
-22.759,37.878,136.001,0.314,1.03
21.327,35.494,127.442,0.314,1.03
24.067,37.06,136.001,0.314,0.995
-22.048,33.95,124.588,0.314,0.995
26.764,38.223,143.61,0.314,0.96
23.219,33.16,124.588,0.314,0.96
-28.454,37.759,145.512,0.314,0.925
23.99,31.836,122.686,0.314,0.925
-31.391,40.179,156.924,0.314,0.908
-24.162,30.926,120.784,0.314,0.908
32.178,38.349,154.071,0.314,0.873
24.63,29.353,117.931,0.314,0.873
-33.497,37.202,154.071,0.314,0.838
25.847,28.706,118.882,0.314,0.838
-36.922,38.234,163.582,0.314,0.803
25.974,26.897,115.078,0.314,0.803
40.012,38.639,171.19,0.314,0.768
-26.897,25.974,115.078,0.314,0.768
-42.262,39.41,177.848,0.314,0.75
27.798,25.922,116.98,0.314,0.75
-43.845,38.114,178.799,0.314,0.716
28.219,24.531,115.078,0.314,0.716
47.55,38.505,188.309,0.314,0.681
-28.818,23.336,114.127,0.314,0.681
49.605,37.38,191.162,0.314,0.646
30.109,22.688,116.029,0.314,0.646
-53.917,37.753,202.575,0.314,0.611
30.376,21.269,114.127,0.314,0.611
57.386,38.707,213.037,0.314,0.593
-29.974,20.218,111.274,0.314,0.593
59.75,37.336,216.841,0.314,0.559
30.137,18.832,109.371,0.314,0.559
-63.96,36.928,227.303,0.314,0.524
31.846,18.387,113.176,0.314,0.524
-66.847,35.543,233.009,0.314,0.489
-31.65,16.829,110.323,0.314,0.489
71.935,35.085,246.324,0.314,0.454
-31.94,15.578,109.371,0.314,0.454
-77.858,36.306,264.394,0.314,0.436
33.608,15.672,114.127,0.314,0.436
-82.491,35.015,275.806,0.314,0.401
-34.134,14.489,114.127,0.314,0.401
86.836,33.333,286.268,0.314,0.367
-34.619,13.289,114.127,0.314,0.367
127.683,43.965,415.612,0.314,0.332
35.354,12.173,115.078,0.314,0.332
-137.119,41.921,441.29,0.314,0.297
35.462,10.842,114.127,0.314,0.297
145.553,41.737,466.018,0.314,0.279
-36.24,10.392,116.029,0.314,0.279
146.321,36.482,464.116,0.314,0.244
-144.482,30.711,454.605,0.314,0.209
37.481,7.967,117.931,0.314,0.209
-145.466,25.65,454.605,0.314,0.175
-38.04,6.708,118.882,0.314,0.175
148.109,20.815,460.311,0.314,0.14
-39.475,5.548,122.686,0.314,0.14
-147.836,18.152,458.409,0.314,0.122
40.486,4.971,125.539,0.314,0.122
-147.148,12.874,454.605,0.314,0.087
40.019,3.501,123.637,0.314,0.087
147.508,7.731,454.605,0.314,0.052
-41.352,2.167,127.442,0.314,0.052
146.143,2.551,449.85,0.314,0.017
-41.402,0.723,127.442,0.314,0.017
-161.776,0.0,444.475,0.349,0.0
45.831,0.0,125.919,0.349,0.0
-162.093,2.829,445.414,0.349,0.017
-45.824,0.8,125.919,0.349,0.017
161.554,8.467,444.475,0.349,0.052
-44.402,2.327,122.16,0.349,0.052
162.523,14.219,448.233,0.349,0.087
42.59,3.726,117.462,0.349,0.087
-162.267,19.924,449.173,0.349,0.122
41.755,5.127,115.582,0.349,0.122
161.473,25.575,449.173,0.349,0.157
-41.551,6.581,115.582,0.349,0.157
162.686,28.686,453.872,0.349,0.175
-41.093,7.246,114.642,0.349,0.175
-161.586,34.346,453.872,0.349,0.209
40.146,8.533,112.763,0.349,0.209
-160.289,39.964,453.872,0.349,0.244
-40.155,10.012,113.703,0.349,0.244
159.125,45.628,454.811,0.349,0.279
-39.453,11.313,112.763,0.349,0.279
-151.906,49.357,438.836,0.349,0.314
-144.23,49.662,419.103,0.349,0.332
-37.836,13.028,109.944,0.349,0.332
141.451,54.298,416.284,0.349,0.367
102.005,43.299,304.46,0.349,0.401
37.78,16.037,112.763,0.349,0.401
-88.033,41.05,266.873,0.349,0.436
35.957,16.767,109.004,0.349,0.436
83.922,40.931,256.536,0.349,0.454
-35.966,17.542,109.944,0.349,0.454
80.026,42.551,249.019,0.349,0.489
-72.272,41.726,229.285,0.349,0.524
35.84,20.692,113.703,0.349,0.524
-69.032,43.136,223.647,0.349,0.559
-34.516,21.568,111.823,0.349,0.559
66.067,44.562,218.948,0.349,0.593
-61.076,42.766,204.853,0.349,0.611
33.62,23.541,112.763,0.349,0.611
-58.454,44.048,201.094,0.349,0.646
33.597,25.317,115.582,0.349,0.646
53.16,43.048,187.939,0.349,0.681
-32.693,26.475,115.582,0.349,0.681
50.593,43.98,184.18,0.349,0.716
32.266,28.048,117.462,0.349,0.716
-47.026,43.852,176.662,0.349,0.75
31.267,29.157,117.462,0.349,0.75
-31.492,30.411,120.281,0.349,0.768
43.478,45.023,171.964,0.349,0.803
30.411,31.492,120.281,0.349,0.803
-38.906,43.209,159.748,0.349,0.838
30.209,33.551,124.039,0.349,0.838
-36.714,43.754,156.929,0.349,0.873
-29.459,35.108,125.919,0.349,0.873
34.533,44.201,154.11,0.349,0.908
-28.848,36.924,128.738,0.349,0.908
-33.139,43.977,151.291,0.349,0.925
28.611,37.968,130.617,0.349,0.925
-31.388,44.827,150.351,0.349,0.96
-28.249,40.344,135.316,0.349,0.96
28.128,43.313,141.894,0.349,0.995
26.247,43.682,140.014,0.349,1.03
26.247,43.682,140.014,0.349,1.03
-23.877,43.076,135.316,0.349,1.065
25.038,45.17,141.894,0.349,1.065
23.443,44.09,137.195,0.349,1.082
-24.728,46.506,144.713,0.349,1.082
23.389,47.955,146.592,0.349,1.117
-19.615,44.056,132.497,0.349,1.152
22.397,50.305,151.291,0.349,1.152
-17.553,43.445,128.738,0.349,1.187
16.026,44.031,128.738,0.349,1.222
-15.144,43.981,127.798,0.349,1.239
-13.3,43.501,124.979,0.349,1.274
-18.199,59.528,171.024,0.349,1.274
11.773,43.939,124.979,0.349,1.309
-16.376,61.118,173.843,0.349,1.309
10.156,43.99,124.039,0.349,1.344
14.618,63.318,178.542,0.349,1.344
-8.549,43.981,123.1,0.349,1.379
7.009,44.253,123.1,0.349,1.414
-11.075,69.927,194.516,0.349,1.414
6.093,43.353,120.281,0.349,1.431
9.853,70.109,194.516,0.349,1.431
-4.505,42.858,118.401,0.349,1.466
8.008,76.193,210.491,0.349,1.466
-3.078,44.013,121.22,0.349,1.501
-5.368,76.767,211.431,0.349,1.501
1.516,43.41,119.341,0.349,1.536
-2.912,83.402,229.285,0.349,1.536
-0.0,44.463,122.16,0.349,1.571
0.0,90.635,249.019,0.349,1.571
0.764,43.772,120.281,0.349,1.588
1.594,91.305,250.898,0.349,1.588
-2.291,43.719,120.281,0.349,1.623
5.227,99.733,274.39,0.349,1.623
-3.875,44.293,122.16,0.349,1.658
9.181,104.941,289.425,0.349,1.658
5.377,43.792,121.22,0.349,1.693
-8.378,68.234,188.878,0.349,1.693
-6.955,43.915,122.16,0.349,1.728
10.273,64.859,180.421,0.349,1.728
-11.344,64.333,179.481,0.349,1.745
9.244,43.491,122.16,0.349,1.78
-13.511,63.564,178.542,0.349,1.78
10.839,43.474,123.1,0.349,1.815
15.556,62.39,176.662,0.349,1.815
-12.35,43.069,123.1,0.349,1.85
17.723,61.809,176.662,0.349,1.85
13.74,42.286,122.16,0.349,1.885
-19.447,59.852,172.903,0.349,1.885
14.364,41.717,121.22,0.349,1.902
-20.934,60.797,176.662,0.349,1.902
-16.179,42.148,124.039,0.349,1.937
22.553,58.752,172.903,0.349,1.937
-17.774,41.873,124.979,0.349,1.972
-24.456,57.614,171.964,0.349,1.972
19.224,41.227,124.979,0.349,2.007
-25.873,55.486,168.205,0.349,2.007
-21.117,41.445,127.798,0.349,2.042
28.105,55.158,170.084,0.349,2.042
-22.64,42.58,132.497,0.349,2.059
-28.742,54.055,168.205,0.349,2.059
23.941,41.468,131.557,0.349,2.094
-30.782,53.316,169.145,0.349,2.094
26.28,42.057,136.255,0.349,2.129
32.08,51.339,166.326,0.349,2.129
-28.688,42.532,140.954,0.349,2.164
32.131,47.636,157.868,0.349,2.164
-30.155,41.505,140.954,0.349,2.199
-35.985,49.529,168.205,0.349,2.199
30.669,40.699,140.014,0.349,2.217
36.844,48.894,168.205,0.349,2.217
-31.64,39.073,138.135,0.349,2.251
38.098,47.047,166.326,0.349,2.251
-35.229,40.526,147.532,0.349,2.286
-40.389,46.463,169.145,0.349,2.286
35.922,38.521,144.713,0.349,2.321
-41.986,45.025,169.145,0.349,2.321
39.663,39.663,154.11,0.349,2.356
-42.317,40.865,161.627,0.349,2.374
44.777,43.241,171.024,0.349,2.374
42.701,38.448,157.868,0.349,2.409
-22.367,20.139,82.693,0.349,2.409
47.684,40.012,171.024,0.349,2.443
-22.27,18.687,79.874,0.349,2.443
-50.669,39.587,176.662,0.349,2.478
34.228,26.742,119.341,0.349,2.478
-53.957,39.202,183.24,0.349,2.513
-34.034,24.727,115.582,0.349,2.513
54.913,38.45,184.18,0.349,2.531
50.99,35.704,171.024,0.349,2.531
-55.934,36.324,183.24,0.349,2.566
54.5,35.393,178.542,0.349,2.566
-58.047,34.878,186.059,0.349,2.601
55.995,33.645,179.481,0.349,2.601
55.34,30.676,173.843,0.349,2.635
-57.734,32.002,181.361,0.349,2.635
-55.158,28.105,170.084,0.349,2.67
57.901,29.502,178.542,0.349,2.67
-54.411,26.538,166.326,0.349,2.688
59.022,28.787,180.421,0.349,2.688
56.554,25.179,170.084,0.349,2.723
-59.053,26.292,177.602,0.349,2.723
54.227,21.909,160.687,0.349,2.758
-60.252,24.343,178.542,0.349,2.758
-53.03,19.301,155.049,0.349,2.793
60.743,22.109,177.602,0.349,2.793
50.744,16.488,146.592,0.349,2.827
-60.827,19.764,175.723,0.349,2.827
49.061,15.0,140.954,0.349,2.845
-59.855,18.299,171.964,0.349,2.845
-50.876,13.632,144.713,0.349,2.88
62.109,16.642,176.662,0.349,2.88
-49.988,11.541,140.954,0.349,2.915
-62.319,14.387,175.723,0.349,2.915
49.353,9.593,138.135,0.349,2.95
-62.111,12.073,173.843,0.349,2.95
50.671,8.026,140.954,0.349,2.985
60.806,9.631,169.145,0.349,2.985
-46.739,6.569,129.678,0.349,3.002
61.303,8.616,170.084,0.349,3.002
-46.94,4.934,129.678,0.349,3.037
-60.546,6.364,167.265,0.349,3.037
46.743,3.269,128.738,0.349,3.072
-59.367,4.151,163.507,0.349,3.072
47.17,1.647,129.678,0.349,3.107
58.45,2.041,160.687,0.349,3.107
-69.302,0.0,171.529,0.384,3.142
0.0,0.0,0.0,0.384,3.142
-51.664,1.804,127.951,0.384,3.107
65.516,2.288,162.257,0.384,3.107
53.438,3.737,132.587,0.384,3.072
-59.791,4.181,148.349,0.384,3.072
49.177,5.169,122.388,0.384,3.037
-54.766,5.756,136.296,0.384,3.037
-49.338,6.934,123.315,0.384,3.002
67.144,9.436,167.82,0.384,3.002
-34.678,6.115,87.155,0.384,2.967
68.249,12.034,171.529,0.384,2.967
55.159,10.722,139.078,0.384,2.95
-66.926,13.009,168.747,0.384,2.95
53.656,12.387,136.296,0.384,2.915
67.161,15.505,170.602,0.384,2.915
-51.02,13.671,130.733,0.384,2.88
65.493,17.549,167.82,0.384,2.88
-51.586,15.772,133.514,0.384,2.845
-64.841,19.824,167.82,0.384,2.845
52.421,18.05,137.223,0.384,2.81
-64.818,22.319,169.675,0.384,2.81
-52.098,18.962,137.223,0.384,2.793
65.123,23.703,171.529,0.384,2.793
-53.141,21.471,141.859,0.384,2.758
66.34,26.803,177.092,0.384,2.758
56.809,25.293,153.913,0.384,2.723
-65.364,29.102,177.092,0.384,2.723
58.921,28.738,162.257,0.384,2.688
63.635,31.037,175.238,0.384,2.688
-58.544,31.128,164.112,0.384,2.653
-58.647,32.509,165.966,0.384,2.635
-62.907,34.87,178.019,0.384,2.635
57.798,34.729,166.893,0.384,2.601
58.75,38.153,173.383,0.384,2.566
59.378,38.561,175.238,0.384,2.566
-58.61,41.039,177.092,0.384,2.531
-36.516,25.569,110.335,0.384,2.531
58.339,43.962,180.801,0.384,2.496
56.382,44.05,177.092,0.384,2.478
-55.384,46.473,178.946,0.384,2.443
51.941,43.583,167.82,0.384,2.443
52.058,46.874,173.383,0.384,2.409
-50.11,45.119,166.893,0.384,2.409
47.966,46.32,165.039,0.384,2.374
-44.758,46.349,159.476,0.384,2.339
47.1,48.774,167.82,0.384,2.339
-46.242,49.589,167.82,0.384,2.321
40.305,46.366,152.058,0.384,2.286
-36.541,45.124,143.713,0.384,2.251
41.963,51.82,165.039,0.384,2.251
-35.395,46.97,145.568,0.384,2.217
-39.678,52.655,163.184,0.384,2.217
31.631,46.895,140.005,0.384,2.164
-37.496,55.591,165.966,0.384,2.164
-28.983,46.382,135.369,0.384,2.129
27.721,48.014,137.223,0.384,2.094
-33.715,58.395,166.893,0.384,2.094
25.149,47.298,132.587,0.384,2.059
-22.99,47.137,129.806,0.384,2.025
30.052,61.615,169.675,0.384,2.025
-21.848,46.852,127.951,0.384,2.007
-29.13,62.47,170.602,0.384,2.007
20.053,47.241,127.024,0.384,1.972
-17.855,46.513,123.315,0.384,1.937
25.104,65.399,173.383,0.384,1.937
-16.343,47.462,124.243,0.384,1.902
-23.05,66.943,175.238,0.384,1.902
14.348,46.929,121.461,0.384,1.868
-20.81,68.065,176.165,0.384,1.868
19.515,68.058,175.238,0.384,1.85
17.219,69.061,176.165,0.384,1.815
10.359,48.734,123.315,0.384,1.78
8.391,47.59,119.607,0.384,1.745
19.515,110.675,278.155,0.384,1.745
-6.778,48.225,120.534,0.384,1.71
14.494,103.127,257.757,0.384,1.71
-5.889,47.964,119.607,0.384,1.693
-12.418,101.133,252.194,0.384,1.693
4.212,48.14,119.607,0.384,1.658
-8.326,95.161,236.432,0.384,1.658
2.549,48.632,120.534,0.384,1.623
4.607,87.912,217.888,0.384,1.623
-0.85,48.691,120.534,0.384,1.588
-1.464,83.899,207.689,0.384,1.588
-0.837,47.942,118.68,0.384,1.553
1.399,80.154,198.417,0.384,1.553
3.319,47.459,117.752,0.384,1.501
-5.148,73.618,182.655,0.384,1.501
5.012,47.687,118.68,0.384,1.466
7.479,71.158,177.092,0.384,1.466
-6.621,47.112,117.752,0.384,1.431
9.645,68.628,171.529,0.384,1.431
8.261,46.852,117.752,0.384,1.396
-11.709,66.405,166.893,0.384,1.396
9.292,47.804,120.534,0.384,1.379
12.723,65.455,165.039,0.384,1.379
-11.208,48.546,123.315,0.384,1.344
12.604,47.039,120.534,0.384,1.309
-16.482,61.513,157.621,0.384,1.309
14.238,46.571,120.534,0.384,1.274
18.072,59.109,152.985,0.384,1.274
-16.221,47.108,123.315,0.384,1.239
-17.425,47.874,126.097,0.384,1.222
19.987,54.914,144.641,0.384,1.222
19.085,47.237,126.097,0.384,1.187
-21.05,52.099,139.078,0.384,1.187
-20.874,46.884,127.024,0.384,1.152
22.703,50.991,138.15,0.384,1.152
-22.662,46.464,127.951,0.384,1.117
-24.14,49.494,136.296,0.384,1.117
24.973,46.968,131.66,0.384,1.082
-25.325,47.629,133.514,0.384,1.082
25.426,45.869,129.806,0.384,1.065
27.204,45.275,130.733,0.384,1.03
29.788,45.869,135.369,0.384,0.995
-34.493,45.774,141.859,0.384,0.925
29.759,39.491,122.388,0.384,0.925
-37.132,47.526,149.277,0.384,0.908
-29.982,38.375,120.534,0.384,0.908
-30.821,36.732,118.68,0.384,0.873
-40.858,45.377,151.131,0.384,0.838
32.085,35.634,118.68,0.384,0.838
-44.758,46.349,159.476,0.384,0.803
31.747,32.875,113.116,0.384,0.803
-47.427,45.799,163.184,0.384,0.768
-33.145,32.008,114.044,0.384,0.768
52.054,48.541,176.165,0.384,0.75
33.698,31.424,114.044,0.384,0.75
-53.717,46.695,176.165,0.384,0.716
34.209,29.737,112.189,0.384,0.716
57.351,46.442,182.655,0.384,0.681
-34.644,28.054,110.335,0.384,0.681
58.638,44.187,181.728,0.384,0.646
-35.901,27.053,111.262,0.384,0.646
-65.361,45.766,197.49,0.384,0.611
35.596,24.924,107.553,0.384,0.611
-67.082,45.247,200.272,0.384,0.593
73.067,45.658,213.252,0.384,0.559
-37.804,23.623,110.335,0.384,0.559
